135,1.0,-85.7,0.0
136,1.0,-79.3,0.0
137,1.0,-74.9,0.0
138,1.0,-73.4,0.0
139,1.0,-86.1,0.0
140,1.0,-81.0,0.0
141,1.0,-77.7,0.0
142,1.0,-78.2,0.0
144,1.0,-85.1,0.0
145,1.0,-81.6,0.0
146,1.0,-84.6,0.0
147,1.0,-77.6,0.0
148,1.0,-74.0,0.0
149,1.0,-73.8,0.0
150,1.0,-79.6,0.0
151,1.0,-73.5,0.0
154,1.0,-75.8,0.0
155,1.0,-74.1,0.0
156,1.0,-74.1,0.0
157,1.0,-74.3,0.0
158,1.0,-80.9,0.0
161,1.0,-61.3,0.0
166,1.0,-72.6,0.0
167,1.0,-71.8,0.0
168,1.0,-71.2,0.0
170,1.0,-73.3,0.0
172,1.0,-81.1,0.0
173,1.0,-77.2,0.0
174,1.0,-61.5,0.0
175,1.0,-82.6,0.0
176,1.0,-82.3,0.0
177,1.0,-82.7,0.0
179,1.0,-77.9,0.0
180,1.0,-78.1,0.0
182,1.0,-77.7,0.0
183,1.0,-78.0,0.0
184,1.0,-61.3,0.0
186,1.0,-86.4,0.0
187,1.0,-89.5,0.0
220,1.0,-76.7,0.0
233,1.0,-77.3,0.0
244,1.0,-87.9,0.0
246,1.0,-77.7,0.0
266,1.0,-78.9,0.0
276,1.0,-84.1,0.0
278,1.0,-86.3,0.0
313,1.0,-76.7,0.0
320,1.0,-76.5,0.0
321,1.0,-78.0,0.0
325,1.0,-84.3,0.0
327,1.0,-76.3,0.0
328,1.0,-72.2,0.0
329,1.0,-76.5,0.0
330,1.0,-69.3,0.0
331,1.0,-73.0,0.0
332,1.0,-77.2,0.0
333,1.0,-71.6,0.0
334,1.0,-70.4,0.0
336,1.0,-78.6,0.0
341,1.0,-77.0,0.0
LOCATION,1,1335.7,614.9
7,1.0,-80.3,0.0
8,1.0,-80.2,0.0
9,1.0,-79.3,0.0
36,1.0,-82.5,0.0
39,1.0,-86.9,0.0
47,1.0,-87.2,0.0
48,1.0,-86.1,0.0
56,1.0,-70.9,0.0
61,1.0,-83.2,0.0
62,1.0,-73.4,0.0
63,1.0,-72.6,0.0
64,1.0,-73.2,0.0
74,1.0,-70.5,0.0
75,1.0,-87.7,0.0
79,1.0,-73.7,0.0
81,1.0,-59.6,0.0
82,1.0,-59.8,0.0
83,1.0,-59.7,0.0
84,1.0,-60.7,0.0
86,1.0,-73.2,0.0
89,1.0,-80.9,0.0
90,1.0,-72.9,0.0
96,1.0,-73.8,0.0
97,1.0,-81.5,0.0
99,1.0,-85.6,0.0
100,1.0,-80.8,0.0
104,1.0,-73.3,0.0
105,1.0,-80.1,0.0
106,1.0,-88.3,0.0
108,1.0,-81.5,0.0
109,1.0,-85.2,0.0
123,1.0,-82.4,0.0
126,1.0,-85.9,0.0
127,1.0,-78.2,0.0
128,1.0,-79.7,0.0
129,1.0,-80.1,0.0
133,1.0,-84.0,0.0
134,1.0,-57.3,0.0
135,1.0,-88.5,0.0
136,1.0,-78.7,0.0
137,1.0,-77.5,0.0
138,1.0,-70.0,0.0
140,1.0,-83.5,0.0
141,1.0,-75.4,0.0
142,1.0,-75.9,0.0
144,1.0,-87.8,0.0
145,1.0,-81.1,0.0
146,1.0,-86.0,0.0
147,1.0,-75.3,0.0
148,1.0,-70.6,0.0
149,1.0,-70.5,0.0
150,1.0,-77.6,0.0
151,1.0,-75.9,0.0
154,1.0,-72.7,0.0
155,1.0,-77.6,0.0
156,1.0,-76.5,0.0
157,1.0,-77.8,0.0
161,1.0,-56.5,0.0
166,1.0,-69.1,0.0
167,1.0,-67.7,0.0
168,1.0,-68.1,0.0
172,1.0,-81.1,0.0
173,1.0,-74.3,0.0
174,1.0,-56.6,0.0
175,1.0,-80.8,0.0
176,1.0,-80.7,0.0
177,1.0,-80.1,0.0
179,1.0,-76.4,0.0
180,1.0,-76.6,0.0
182,1.0,-74.2,0.0
183,1.0,-77.6,0.0
184,1.0,-56.6,0.0
186,1.0,-86.4,0.0
187,1.0,-87.7,0.0
220,1.0,-73.8,0.0
233,1.0,-76.8,0.0
244,1.0,-87.7,0.0
246,1.0,-76.5,0.0
266,1.0,-78.0,0.0
270,1.0,-87.1,0.0
276,1.0,-83.8,0.0
278,1.0,-85.6,0.0
289,1.0,-85.4,0.0
313,1.0,-74.4,0.0
318,1.0,-81.2,0.0
320,1.0,-73.7,0.0
321,1.0,-76.0,0.0
325,1.0,-81.5,0.0
327,1.0,-73.9,0.0
328,1.0,-74.7,0.0
329,1.0,-73.8,0.0
330,1.0,-73.1,0.0
331,1.0,-74.2,0.0
332,1.0,-74.2,0.0
333,1.0,-72.9,0.0
334,1.0,-74.2,0.0
336,1.0,-77.5,0.0
341,1.0,-77.0,0.0
345,1.0,-84.3,0.0
LOCATION,1,1372.5,608.7
7,1.0,-80.5,0.0
8,1.0,-80.3,0.0
9,1.0,-79.4,0.0
39,1.0,-86.9,0.0
47,1.0,-87.2,0.0
48,1.0,-86.1,0.0
56,1.0,-74.0,0.0
61,1.0,-84.6,0.0
62,1.0,-77.2,0.0
63,1.0,-76.1,0.0
64,1.0,-76.7,0.0
74,1.0,-73.4,0.0
75,1.0,-87.8,0.0
79,1.0,-76.3,0.0
81,1.0,-63.2,0.0
82,1.0,-63.3,0.0
83,1.0,-63.2,0.0
84,1.0,-64.2,0.0
86,1.0,-75.6,0.0
89,1.0,-82.2,0.0
90,1.0,-75.4,0.0
96,1.0,-76.5,0.0
97,1.0,-82.9,0.0
99,1.0,-87.1,0.0
100,1.0,-81.6,0.0
104,1.0,-76.1,0.0
105,1.0,-80.8,0.0
108,1.0,-83.9,0.0
123,1.0,-82.4,0.0
126,1.0,-87.2,0.0
127,1.0,-80.3,0.0
128,1.0,-82.7,0.0
129,1.0,-82.9,0.0
133,1.0,-86.6,0.0
134,1.0,-52.1,0.0
136,1.0,-77.9,0.0
137,1.0,-79.7,0.0
138,1.0,-66.1,0.0
140,1.0,-86.0,0.0
141,1.0,-72.7,0.0
142,1.0,-73.1,0.0
145,1.0,-80.6,0.0
146,1.0,-86.8,0.0
147,1.0,-72.6,0.0
148,1.0,-66.7,0.0
149,1.0,-66.8,0.0
150,1.0,-75.3,0.0
151,1.0,-78.2,0.0
154,1.0,-69.3,0.0
155,1.0,-81.1,0.0
156,1.0,-78.3,0.0
157,1.0,-81.2,0.0
161,1.0,-51.2,0.0
166,1.0,-65.1,0.0
167,1.0,-65.5,0.0
168,1.0,-68.5,0.0
173,1.0,-71.3,0.0
174,1.0,-51.3,0.0
175,1.0,-78.6,0.0
176,1.0,-78.6,0.0
177,1.0,-77.4,0.0
179,1.0,-74.6,0.0
180,1.0,-74.8,0.0
182,1.0,-70.1,0.0
183,1.0,-77.2,0.0
184,1.0,-51.4,0.0
186,1.0,-86.0,0.0
187,1.0,-85.8,0.0
220,1.0,-70.4,0.0
233,1.0,-76.3,0.0
244,1.0,-87.1,0.0
246,1.0,-74.8,0.0
248,1.0,-84.2,0.0
253,1.0,-80.7,0.0
254,1.0,-84.9,0.0
266,1.0,-77.0,0.0
270,1.0,-87.0,0.0
272,1.0,-80.5,0.0
276,1.0,-82.9,0.0
278,1.0,-84.4,0.0
289,1.0,-84.2,0.0
313,1.0,-71.7,0.0
316,1.0,-84.6,0.0
318,1.0,-81.0,0.0
320,1.0,-70.4,0.0
321,1.0,-73.9,0.0
325,1.0,-78.7,0.0
327,1.0,-71.4,0.0
328,1.0,-77.1,0.0
329,1.0,-70.9,0.0
330,1.0,-76.5,0.0
331,1.0,-76.4,0.0
332,1.0,-70.8,0.0
333,1.0,-75.2,0.0
334,1.0,-77.5,0.0
335,1.0,-72.7,0.0
336,1.0,-76.3,0.0
341,1.0,-77.0,0.0
345,1.0,-82.0,0.0
LOCATION,1,1409.4,602.6
7,1.0,-80.5,0.0
8,1.0,-80.3,0.0
9,1.0,-79.4,0.0
56,1.0,-77.0,0.0
61,1.0,-85.8,0.0
62,1.0,-80.6,0.0
63,1.0,-79.0,0.0
64,1.0,-79.7,0.0
74,1.0,-76.2,0.0
79,1.0,-78.5,0.0
81,1.0,-66.4,0.0
82,1.0,-66.5,0.0
83,1.0,-66.4,0.0
84,1.0,-67.4,0.0
86,1.0,-77.6,0.0
90,1.0,-77.5,0.0
96,1.0,-78.8,0.0
97,1.0,-84.4,0.0
99,1.0,-88.6,0.0
104,1.0,-78.4,0.0
123,1.0,-82.4,0.0
126,1.0,-88.4,0.0
127,1.0,-82.4,0.0
129,1.0,-85.7,0.0
134,1.0,-49.1,0.0
136,1.0,-77.0,0.0
137,1.0,-81.3,0.0
138,1.0,-61.7,0.0
141,1.0,-69.6,0.0
142,1.0,-69.9,0.0
145,1.0,-80.0,0.0
146,1.0,-87.2,0.0
147,1.0,-69.4,0.0
148,1.0,-62.3,0.0
149,1.0,-62.5,0.0
150,1.0,-72.8,0.0
151,1.0,-80.5,0.0
154,1.0,-65.9,0.0
155,1.0,-84.6,0.0
156,1.0,-79.7,0.0
161,1.0,-45.4,0.0
166,1.0,-67.3,0.0
167,1.0,-69.4,0.0
168,1.0,-70.5,0.0
173,1.0,-68.2,0.0
174,1.0,-45.4,0.0
175,1.0,-75.9,0.0
176,1.0,-76.0,0.0
177,1.0,-74.8,0.0
179,1.0,-72.5,0.0
180,1.0,-72.6,0.0
182,1.0,-65.5,0.0
183,1.0,-76.8,0.0
184,1.0,-45.7,0.0
186,1.0,-85.1,0.0
187,1.0,-83.9,0.0
220,1.0,-66.4,0.0
233,1.0,-75.7,0.0
243,1.0,-84.3,0.0
244,1.0,-85.9,0.0
245,1.0,-86.1,0.0
246,1.0,-72.7,0.0
248,1.0,-82.5,0.0
249,1.0,-80.2,0.0
251,1.0,-86.4,0.0
